rebalance_freq,window,sharpe
780,930,-0.0029347773627608435
780,960,0.00265426113381308
780,990,0.01730378974131198
780,1020,0.012984938109159745
780,1050,-0.009584352140321724
780,1080,0.0040373071925955024
780,1110,-0.019001342191193392
780,1140,0.008596447607489134
780,1170,-0.0024400514651479444
780,1200,-0.005416173586269457
780,1230,-0.0064504914901453315
810,90,0.0041250365536302834
810,120,-0.00658302652338821
810,150,0.00572112911961559
810,180,0.0036838387426402545
810,210,0.004409288055118736
810,240,0.013105633473972894
810,270,0.008475703548433935
810,300,-0.010585699733321345
810,330,0.006155298947365048
810,360,0.01728701891817041
810,390,0.003120546314981825
810,420,0.009127589785075711
810,450,-0.0004717721138871523
810,480,-0.001330474345696129
810,510,-0.003947970604041281
810,540,-0.005117789411379193
810,570,-0.0010668313341388265
810,600,0.0049790414773651925
810,630,0.004405949547276384
810,660,0.0021484782363860875
810,690,-0.016491377709145154
810,720,-0.008654643109861864
810,750,0.0030533662220350367
810,780,-0.016831028164884423
810,810,0.009201250217945186
810,840,-0.0033066668874696423
810,870,0.011391900406129392
810,900,0.008038020245140866
810,930,-0.0006445572038707178
810,960,0.012581034099825071
810,990,0.0002266633983175457
810,1020,-0.0024607587923625982
810,1050,-0.014936590082661114
810,1080,-3.940438550697941e-06
810,1110,0.023484043548136456
810,1140,0.012574462084193355
810,1170,0.0021664010695614023
810,1200,0.003301592066801731
810,1230,-0.0030909845918600408
840,90,-0.008040736108246502
840,120,0.0074287975100881835
840,150,-0.01607610922035234
840,180,-0.007191551002637835
840,210,0.0013609053016550537
840,240,0.00046091742945621124
840,270,0.009913554285258976
840,300,-0.012085979763059303
840,330,0.014811157671794055
840,360,-0.01275483871742984
840,390,0.004332147714472577
840,420,-0.0035189865355656543
840,450,0.009691263732355303
840,480,0.005301206420608607
840,510,-0.0065476744647526
840,540,-0.0016748222979699368
840,570,-0.023731902410562965
840,600,-0.012601034847694875
840,630,0.013884569986430714
840,660,0.0032566408535984904
840,690,0.0013400270639876213
840,720,-0.0054943172172351356
840,750,0.011679421318167594
840,780,0.0030288676051483444
840,810,0.003015794372917728
840,840,0.0023442523353059863
840,870,0.004579421702469622
840,900,-0.0072832817591168076
840,930,-0.01736561664915281
840,960,0.006516809184831209
840,990,0.008512355281171042
840,1020,0.0007568708700531093
840,1050,-0.011638325711570184
840,1080,0.002016923849815675
840,1110,0.015925408881260934
840,1140,0.018153090243364242
840,1170,0.008796637071058063
840,1200,-0.01957988034559832
840,1230,-0.014536515690261381
870,90,0.019552766300432865
870,120,-0.009336458146125345
870,150,0.018031674548967383
870,180,-0.0072470573697563925
870,210,0.001287308686223194
870,240,0.005583695718814625
870,270,0.010775543290079197
870,300,-0.005026028433787586
870,330,0.006815879337036616
870,360,-0.02226503461958939
870,390,0.006733352523714472
870,420,-0.008568284824756859
870,450,-0.012173135893852443
870,480,0.012414694381252249
870,510,0.0011731977253194735
870,540,-0.0062788810217486385
870,570,0.017404711442665234
870,600,0.003579250083203615
870,630,-0.017233790925250042
870,660,-0.004727304591094042
870,690,-0.00663741312100393
870,720,-0.013086112045488077
870,750,-0.006827848466532555
870,780,-0.013463599450701321
870,810,0.0031645135681232783
870,840,-0.007176205242184556
870,870,-0.011800116259010937
870,900,-0.004377514149211376
870,930,0.0019143365656288627
870,960,-0.011886574537413824
870,990,-0.006178746805147992
870,1020,0.011621102184773826
870,1050,0.004923682440607618
870,1080,-0.0172678953303063
870,1110,-0.0037536707990725817
870,1140,-0.006069688361030831
870,1170,-0.0017424381828781772
870,1200,0.008461298071889884
870,1230,0.00010787004404362051
900,90,-0.004551340301330973
900,120,-0.0013698375879261694
900,150,-0.01720361914431794
900,180,-0.010698534077084024
900,210,-0.011984733308154282
900,240,-0.008178045252964231
900,270,-0.002760312146244065
900,300,-0.004507287128022158
900,330,-0.0035397811251861033
900,360,0.008453353233270877
900,390,-0.004576152877970165
900,420,0.0041555101931428935
900,450,-0.0009967233487072665
900,480,-0.008023289516683425
900,510,-0.012602446847292944
900,540,-0.011340652002012093
900,570,0.005850182410559765
900,600,0.0014305871989951765
900,630,-0.0022113324753864506
900,660,-0.00012436251795203257
900,690,-0.005966529761202862
900,720,0.006911861018648368
900,750,0.008874820276326738
900,780,0.005402201497692095
900,810,0.0009390705138379232
900,840,-0.008188980422601338
900,870,0.0015621569875768774
900,900,-0.008224638303997922
900,930,0.013397200852305955
900,960,0.0026292245457170934
900,990,0.004710878659920386
900,1020,0.005143116383175116
900,1050,0.0021656091234771788
900,1080,0.002954185465505194
900,1110,0.021419692002462385
900,1140,0.018595008028882375
900,1170,0.010650998171265334
900,1200,-0.0016717429416698074
900,1230,-0.0020325497461176683
